batting_team,bowling_team,match_id,start_date,striker,Batsman_runs,Balls,Fours,Sixes,Fifties,Hundreds,Duck,dreamll_score,strike_rate,bowler,type
Kings XI Punjab,Mumbai Indians,1082612,2017-04-20,AR Patel,4,6,0.0,0.0,0,0,0,8.0,66.66666666666666,0,0
Kings XI Punjab,Mumbai Indians,1082612,2017-04-20,GJ Maxwell,40,18,4.0,3.0,0,0,0,54.0,222.22222222222223,JJ Bumrah,bowled
Kings XI Punjab,Mumbai Indians,1082612,2017-04-20,HM Amla,104,63,8.0,6.0,1,1,0,152.0,165.07936507936506,0,0
Kings XI Punjab,Mumbai Indians,1082612,2017-04-20,MP Stoinis,1,3,0.0,0.0,0,0,0,5.0,33.33333333333333,MJ McClenaghan,caught
Kings XI Punjab,Mumbai Indians,1082612,2017-04-20,SE Marsh,26,21,5.0,0.0,0,0,0,35.0,123.8095238095238,MJ McClenaghan,caught
Kings XI Punjab,Mumbai Indians,1082612,2017-04-20,WP Saha,11,16,0.0,0.0,0,0,0,15.0,68.75,KH Pandya,bowled
Mumbai Indians,Kings XI Punjab,1082612,2017-04-20,HH Pandya,15,4,2.0,1.0,0,0,0,23.0,375.0,0,0
Mumbai Indians,Kings XI Punjab,1082612,2017-04-20,JC Buttler,77,38,7.0,5.0,1,0,0,106.0,202.6315789473684,MM Sharma,caught
Mumbai Indians,Kings XI Punjab,1082612,2017-04-20,N Rana,62,36,0.0,7.0,1,0,0,88.0,172.22222222222223,0,0
Mumbai Indians,Kings XI Punjab,1082612,2017-04-20,PA Patel,37,20,4.0,2.0,0,0,0,49.0,185.0,MP Stoinis,caught
