batting_team,bowling_team,match_id,start_date,striker,Batsman_runs,Balls,Fours,Sixes,Fifties,Hundreds,Duck,dreamll_score,strike_rate,bowler,type
Kings XI Punjab,Mumbai Indians,1216517,2020-10-18,CH Gayle,31,25,1.0,3.0,0,0,0,42.0,124.0,RD Chahar,caught
Kings XI Punjab,Mumbai Indians,1216517,2020-10-18,CJ Jordan,13,8,2.0,0.0,0,0,0,19.0,162.5,TA Boult,run out
Kings XI Punjab,Mumbai Indians,1216517,2020-10-18,DJ Hooda,24,17,1.0,1.0,0,0,0,31.0,141.1764705882353,0,0
Kings XI Punjab,Mumbai Indians,1216517,2020-10-18,GJ Maxwell,0,2,0.0,0.0,0,0,1,2.0,0.0,RD Chahar,caught
Kings XI Punjab,Mumbai Indians,1216517,2020-10-18,KL Rahul,81,55,7.0,3.0,1,0,0,106.0,147.27272727272725,JJ Bumrah,bowled
Kings XI Punjab,Mumbai Indians,1216517,2020-10-18,MA Agarwal,19,10,3.0,0.0,0,0,0,26.0,190.0,JJ Bumrah,lbw
Kings XI Punjab,Mumbai Indians,1216517,2020-10-18,N Pooran,24,13,2.0,2.0,0,0,0,34.0,184.6153846153846,JJ Bumrah,bowled
Mumbai Indians,Kings XI Punjab,1216517,2020-10-18,HH Pandya,9,6,0.0,1.0,0,0,0,15.0,150.0,JJ Bumrah,caught
Mumbai Indians,Kings XI Punjab,1216517,2020-10-18,Ishan Kishan,7,7,1.0,0.0,0,0,0,12.0,100.0,JJ Bumrah,caught
Mumbai Indians,Kings XI Punjab,1216517,2020-10-18,KA Pollard,42,18,2.0,4.0,0,0,0,56.0,233.3333333333333,Mohammed Shami,caught
Mumbai Indians,Kings XI Punjab,1216517,2020-10-18,KH Pandya,34,30,4.0,1.0,0,0,0,44.0,113.33333333333331,CJ Jordan,run out
Mumbai Indians,Kings XI Punjab,1216517,2020-10-18,NM Coulter-Nile,24,12,4.0,0.0,0,0,0,32.0,200.0,Arshdeep Singh,caught
Mumbai Indians,Kings XI Punjab,1216517,2020-10-18,Q de Kock,56,46,3.0,3.0,1,0,0,77.0,121.73913043478262,0,0
Mumbai Indians,Kings XI Punjab,1216517,2020-10-18,RG Sharma,11,9,2.0,0.0,0,0,0,17.0,122.22222222222224,Ravi Bishnoi,caught
Mumbai Indians,Kings XI Punjab,1216517,2020-10-18,SA Yadav,0,4,0.0,0.0,0,0,1,2.0,0.0,0,0
