batting_team,bowling_team,match_id,start_date,striker,Batsman_runs,Balls,Fours,Sixes,Fifties,Hundreds,Duck,dreamll_score,strike_rate,bowler,type
Kings XI Punjab,Sunrisers Hyderabad,1082623,2017-04-28,AR Patel,16,9,2.0,0.0,0,0,0,22.0,177.77777777777777,S Kaul,caught
Kings XI Punjab,Sunrisers Hyderabad,1082623,2017-04-28,Anureet Singh,15,12,2.0,0.0,0,0,0,21.0,125.0,A Nehra,caught
Kings XI Punjab,Sunrisers Hyderabad,1082623,2017-04-28,EJG Morgan,26,21,2.0,1.0,0,0,0,34.0,123.8095238095238,Rashid Khan,caught
Kings XI Punjab,Sunrisers Hyderabad,1082623,2017-04-28,GJ Maxwell,0,2,0.0,0.0,0,0,1,2.0,0.0,S Kaul,caught
Kings XI Punjab,Sunrisers Hyderabad,1082623,2017-04-28,I Sharma,5,2,1.0,0.0,0,0,0,10.0,250.0,0,0
Kings XI Punjab,Sunrisers Hyderabad,1082623,2017-04-28,M Vohra,3,6,0.0,0.0,0,0,0,7.0,50.0,A Nehra,caught
Kings XI Punjab,Sunrisers Hyderabad,1082623,2017-04-28,MJ Guptill,23,11,4.0,1.0,0,0,0,33.0,209.0909090909091,B Kumar,caught
Kings XI Punjab,Sunrisers Hyderabad,1082623,2017-04-28,MM Sharma,2,4,0.0,0.0,0,0,0,6.0,50.0,A Nehra,caught
Kings XI Punjab,Sunrisers Hyderabad,1082623,2017-04-28,SE Marsh,84,50,14.0,2.0,1,0,0,114.0,168.0,B Kumar,caught
Kings XI Punjab,Sunrisers Hyderabad,1082623,2017-04-28,WP Saha,2,4,0.0,0.0,0,0,0,6.0,50.0,S Kaul,bowled
Sunrisers Hyderabad,Kings XI Punjab,1082623,2017-04-28,DA Warner,51,27,4.0,4.0,1,0,0,75.0,188.88888888888889,GJ Maxwell,bowled
Sunrisers Hyderabad,Kings XI Punjab,1082623,2017-04-28,KS Williamson,54,27,4.0,2.0,1,0,0,74.0,200.0,0,0
Sunrisers Hyderabad,Kings XI Punjab,1082623,2017-04-28,MC Henriques,7,6,0.0,0.0,0,0,0,11.0,116.66666666666669,0,0
Sunrisers Hyderabad,Kings XI Punjab,1082623,2017-04-28,S Dhawan,77,50,9.0,1.0,1,0,0,100.0,154.0,MM Sharma,caught
Sunrisers Hyderabad,Kings XI Punjab,1082623,2017-04-28,Yuvraj Singh,15,12,2.0,0.0,0,0,0,21.0,125.0,GJ Maxwell,caught
