batting_team,bowling_team,match_id,start_date,striker,Batsman_runs,Balls,Fours,Sixes,Fifties,Hundreds,Duck,dreamll_score,strike_rate,bowler,type
Kings XI Punjab,Kochi Tuskers Kerala,501254,2011-05-13,AC Gilchrist,9,17,1.0,0.0,0,0,0,14.0,52.94117647058824,RP Singh,caught
Kings XI Punjab,Kochi Tuskers Kerala,501254,2011-05-13,DJ Hussey,21,15,2.0,1.0,0,0,0,29.0,140.0,0,0
Kings XI Punjab,Kochi Tuskers Kerala,501254,2011-05-13,KD Karthik,69,33,7.0,5.0,1,0,0,98.0,209.0909090909091,RP Singh,caught
Kings XI Punjab,Kochi Tuskers Kerala,501254,2011-05-13,Mandeep Singh,15,11,1.0,0.0,0,0,0,20.0,136.36363636363637,0,0
Kings XI Punjab,Kochi Tuskers Kerala,501254,2011-05-13,PC Valthaty,17,10,1.0,2.0,0,0,0,26.0,170.0,RP Singh,bowled
Kings XI Punjab,Kochi Tuskers Kerala,501254,2011-05-13,SE Marsh,42,32,5.0,2.0,0,0,0,55.0,131.25,RP Singh,caught and bowled
Kochi Tuskers Kerala,Kings XI Punjab,501254,2011-05-13,BB McCullum,32,31,2.0,2.0,0,0,0,42.0,103.2258064516129,Bipul Sharma,lbw
Kochi Tuskers Kerala,Kings XI Punjab,501254,2011-05-13,BJ Hodge,4,6,0.0,0.0,0,0,0,8.0,66.66666666666666,Bipul Sharma,caught
Kochi Tuskers Kerala,Kings XI Punjab,501254,2011-05-13,DPMD Jayawardene,76,56,8.0,2.0,1,0,0,100.0,135.71428571428572,RJ Harris,run out
Kochi Tuskers Kerala,Kings XI Punjab,501254,2011-05-13,OA Shah,23,13,1.0,2.0,0,0,0,32.0,176.9230769230769,SJ Srivastava,run out
Kochi Tuskers Kerala,Kings XI Punjab,501254,2011-05-13,PA Patel,0,1,0.0,0.0,0,0,1,2.0,0.0,SJ Srivastava,caught
Kochi Tuskers Kerala,Kings XI Punjab,501254,2011-05-13,R Vinay Kumar,1,1,0.0,0.0,0,0,0,5.0,100.0,0,0
Kochi Tuskers Kerala,Kings XI Punjab,501254,2011-05-13,RA Jadeja,17,18,1.0,1.0,0,0,0,24.0,94.44444444444444,PP Chawla,lbw
Kochi Tuskers Kerala,Kings XI Punjab,501254,2011-05-13,RV Gomez,2,3,0.0,0.0,0,0,0,6.0,66.66666666666666,RJ Harris,lbw
