batting_team,bowling_team,match_id,start_date,striker,Batsman_runs,Balls,Fours,Sixes,Fifties,Hundreds,Duck,dreamll_score,strike_rate,bowler,type
Kings XI Punjab,Royal Challengers Bangalore,1136568,2018-04-13,AJ Finch,0,1,0.0,0.0,0,0,1,2.0,0.0,UT Yadav,lbw
Kings XI Punjab,Royal Challengers Bangalore,1136568,2018-04-13,AJ Tye,7,8,0.0,0.0,0,0,0,11.0,87.5,CR Woakes,caught
Kings XI Punjab,Royal Challengers Bangalore,1136568,2018-04-13,AR Patel,2,3,0.0,0.0,0,0,0,6.0,66.66666666666666,K Khejroliya,lbw
Kings XI Punjab,Royal Challengers Bangalore,1136568,2018-04-13,KK Nair,29,27,3.0,0.0,0,0,0,36.0,107.40740740740742,K Khejroliya,bowled
Kings XI Punjab,Royal Challengers Bangalore,1136568,2018-04-13,KL Rahul,47,30,2.0,4.0,0,0,0,61.0,156.66666666666666,Washington Sundar,caught
Kings XI Punjab,Royal Challengers Bangalore,1136568,2018-04-13,MA Agarwal,15,11,3.0,0.0,0,0,0,22.0,136.36363636363637,UT Yadav,caught
Kings XI Punjab,Royal Challengers Bangalore,1136568,2018-04-13,MM Sharma,1,3,0.0,0.0,0,0,0,5.0,33.33333333333333,0,0
Kings XI Punjab,Royal Challengers Bangalore,1136568,2018-04-13,MP Stoinis,11,9,0.0,1.0,0,0,0,17.0,122.22222222222224,Washington Sundar,stumped
Kings XI Punjab,Royal Challengers Bangalore,1136568,2018-04-13,Mujeeb Ur Rahman,0,2,0.0,0.0,0,0,1,2.0,0.0,CR Woakes,caught
Kings XI Punjab,Royal Challengers Bangalore,1136568,2018-04-13,R Ashwin,33,21,3.0,1.0,0,0,0,42.0,157.14285714285714,YS Chahal,stumped
Kings XI Punjab,Royal Challengers Bangalore,1136568,2018-04-13,Yuvraj Singh,4,4,1.0,0.0,0,0,0,9.0,100.0,UT Yadav,bowled
Royal Challengers Bangalore,Kings XI Punjab,1136568,2018-04-13,AB de Villiers,57,40,2.0,4.0,1,0,0,79.0,142.5,AJ Tye,caught
Royal Challengers Bangalore,Kings XI Punjab,1136568,2018-04-13,BB McCullum,0,1,0.0,0.0,0,0,1,2.0,0.0,AR Patel,caught
Royal Challengers Bangalore,Kings XI Punjab,1136568,2018-04-13,CR Woakes,1,2,0.0,0.0,0,0,0,5.0,50.0,0,0
Royal Challengers Bangalore,Kings XI Punjab,1136568,2018-04-13,Mandeep Singh,22,20,1.0,0.0,0,0,0,27.0,110.0,AJ Tye,run out
Royal Challengers Bangalore,Kings XI Punjab,1136568,2018-04-13,Q de Kock,45,34,7.0,1.0,0,0,0,58.0,132.35294117647058,R Ashwin,bowled
Royal Challengers Bangalore,Kings XI Punjab,1136568,2018-04-13,SN Khan,0,1,0.0,0.0,0,0,1,2.0,0.0,R Ashwin,caught
Royal Challengers Bangalore,Kings XI Punjab,1136568,2018-04-13,V Kohli,21,16,4.0,0.0,0,0,0,29.0,131.25,Mujeeb Ur Rahman,bowled
Royal Challengers Bangalore,Kings XI Punjab,1136568,2018-04-13,Washington Sundar,9,4,2.0,0.0,0,0,0,15.0,225.0,0,0
