batting_team,bowling_team,match_id,start_date,striker,Batsman_runs,Balls,Fours,Sixes,Fifties,Hundreds,Duck,dreamll_score,strike_rate,bowler,type
Chennai Super Kings,Delhi Daredevils,336009,2008-05-08,CK Kapugedera,8,9,0.0,0.0,0,0,0,12.0,88.88888888888889,VY Mahesh,caught
Chennai Super Kings,Delhi Daredevils,336009,2008-05-08,JA Morkel,30,15,2.0,3.0,0,0,0,42.0,200.0,GD McGrath,run out
Chennai Super Kings,Delhi Daredevils,336009,2008-05-08,MS Dhoni,33,33,3.0,0.0,0,0,0,40.0,100.0,VY Mahesh,caught
Chennai Super Kings,Delhi Daredevils,336009,2008-05-08,MS Gony,13,6,1.0,1.0,0,0,0,20.0,216.66666666666663,0,0
Chennai Super Kings,Delhi Daredevils,336009,2008-05-08,S Badrinath,8,5,1.0,0.0,0,0,0,13.0,160.0,0,0
Chennai Super Kings,Delhi Daredevils,336009,2008-05-08,S Vidyut,40,25,6.0,1.0,0,0,0,52.0,160.0,PJ Sangwan,caught
Chennai Super Kings,Delhi Daredevils,336009,2008-05-08,SK Raina,1,2,0.0,0.0,0,0,0,5.0,50.0,PJ Sangwan,caught
Chennai Super Kings,Delhi Daredevils,336009,2008-05-08,SP Fleming,44,30,7.0,0.0,0,0,0,55.0,146.66666666666666,Mohammad Asif,caught
Delhi Daredevils,Chennai Super Kings,336009,2008-05-08,AB de Villiers,0,1,0.0,0.0,0,0,1,2.0,0.0,JA Morkel,bowled
Delhi Daredevils,Chennai Super Kings,336009,2008-05-08,G Gambhir,80,51,11.0,1.0,1,0,0,105.0,156.86274509803923,L Balaji,caught
Delhi Daredevils,Chennai Super Kings,336009,2008-05-08,KD Karthik,6,3,1.0,0.0,0,0,0,11.0,200.0,0,0
Delhi Daredevils,Chennai Super Kings,336009,2008-05-08,MK Tiwary,5,2,1.0,0.0,0,0,0,10.0,250.0,0,0
Delhi Daredevils,Chennai Super Kings,336009,2008-05-08,S Dhawan,59,48,6.0,2.0,1,0,0,81.0,122.91666666666669,JA Morkel,caught
Delhi Daredevils,Chennai Super Kings,336009,2008-05-08,Shoaib Malik,2,3,0.0,0.0,0,0,0,6.0,66.66666666666666,L Balaji,caught
Delhi Daredevils,Chennai Super Kings,336009,2008-05-08,V Sehwag,23,18,3.0,0.0,0,0,0,30.0,127.77777777777776,MS Gony,bowled
