batting_team,bowling_team,match_id,start_date,striker,Batsman_runs,Balls,Fours,Sixes,Fifties,Hundreds,Duck,dreamll_score,strike_rate,bowler,type
Delhi Capitals,Rajasthan Royals,1178415,2019-04-22,CA Ingram,3,5,0.0,0.0,0,0,0,7.0,60.0,0,0
Delhi Capitals,Rajasthan Royals,1178415,2019-04-22,PP Shaw,42,39,4.0,1.0,0,0,0,52.0,107.6923076923077,S Gopal,caught
Delhi Capitals,Rajasthan Royals,1178415,2019-04-22,RR Pant,78,36,6.0,4.0,1,0,0,104.0,216.66666666666663,0,0
Delhi Capitals,Rajasthan Royals,1178415,2019-04-22,S Dhawan,54,27,8.0,2.0,1,0,0,78.0,200.0,S Gopal,stumped
Delhi Capitals,Rajasthan Royals,1178415,2019-04-22,SE Rutherford,11,5,1.0,1.0,0,0,0,18.0,220.00000000000003,DS Kulkarni,caught
Delhi Capitals,Rajasthan Royals,1178415,2019-04-22,SS Iyer,4,5,0.0,0.0,0,0,0,8.0,80.0,R Parag,caught
Rajasthan Royals,Delhi Capitals,1178415,2019-04-22,AJ Turner,0,1,0.0,0.0,0,0,1,2.0,0.0,I Sharma,caught
Rajasthan Royals,Delhi Capitals,1178415,2019-04-22,AM Rahane,105,65,11.0,3.0,1,1,0,150.0,161.53846153846155,0,0
Rajasthan Royals,Delhi Capitals,1178415,2019-04-22,BA Stokes,8,8,1.0,0.0,0,0,0,13.0,100.0,CH Morris,caught
Rajasthan Royals,Delhi Capitals,1178415,2019-04-22,R Parag,4,3,1.0,0.0,0,0,0,9.0,133.33333333333331,K Rabada,bowled
Rajasthan Royals,Delhi Capitals,1178415,2019-04-22,SPD Smith,50,33,8.0,0.0,1,0,0,70.0,151.5151515151515,AR Patel,caught
Rajasthan Royals,Delhi Capitals,1178415,2019-04-22,STR Binny,19,14,2.0,0.0,0,0,0,25.0,135.71428571428572,K Rabada,bowled
