batting_team,bowling_team,match_id,start_date,striker,Batsman_runs,Balls,Fours,Sixes,Fifties,Hundreds,Duck,dreamll_score,strike_rate,bowler,type
Chennai Super Kings,Kings XI Punjab,1136616,2018-05-20,AT Rayudu,1,3,0.0,0.0,0,0,0,5.0,33.33333333333333,MM Sharma,caught
Chennai Super Kings,Kings XI Punjab,1136616,2018-05-20,DL Chahar,39,21,1.0,3.0,0,0,0,50.0,185.7142857142857,R Ashwin,caught
Chennai Super Kings,Kings XI Punjab,1136616,2018-05-20,F du Plessis,14,15,3.0,0.0,0,0,0,21.0,93.33333333333331,AS Rajpoot,caught
Chennai Super Kings,Kings XI Punjab,1136616,2018-05-20,Harbhajan Singh,19,23,2.0,1.0,0,0,0,27.0,82.6086956521739,R Ashwin,lbw
Chennai Super Kings,Kings XI Punjab,1136616,2018-05-20,MS Dhoni,16,7,1.0,1.0,0,0,0,23.0,228.57142857142856,0,0
Chennai Super Kings,Kings XI Punjab,1136616,2018-05-20,SK Raina,61,53,4.0,2.0,1,0,0,81.0,115.09433962264151,0,0
Chennai Super Kings,Kings XI Punjab,1136616,2018-05-20,SW Billings,0,1,0.0,0.0,0,0,1,2.0,0.0,AS Rajpoot,bowled
Kings XI Punjab,Chennai Super Kings,1136616,2018-05-20,AJ Finch,4,6,1.0,0.0,0,0,0,9.0,66.66666666666666,DL Chahar,caught
Kings XI Punjab,Chennai Super Kings,1136616,2018-05-20,AJ Tye,0,2,0.0,0.0,0,0,1,2.0,0.0,L Ngidi,caught
Kings XI Punjab,Chennai Super Kings,1136616,2018-05-20,AR Patel,14,12,0.0,1.0,0,0,0,20.0,116.66666666666669,SN Thakur,caught
Kings XI Punjab,Chennai Super Kings,1136616,2018-05-20,AS Rajpoot,2,4,0.0,0.0,0,0,0,6.0,50.0,SN Thakur,caught
Kings XI Punjab,Chennai Super Kings,1136616,2018-05-20,CH Gayle,0,2,0.0,0.0,0,0,1,2.0,0.0,L Ngidi,caught
Kings XI Punjab,Chennai Super Kings,1136616,2018-05-20,DA Miller,24,23,1.0,1.0,0,0,0,31.0,104.34782608695652,DJ Bravo,bowled
Kings XI Punjab,Chennai Super Kings,1136616,2018-05-20,KK Nair,54,27,3.0,5.0,1,0,0,79.0,200.0,DJ Bravo,caught
Kings XI Punjab,Chennai Super Kings,1136616,2018-05-20,KL Rahul,7,12,1.0,0.0,0,0,0,12.0,58.333333333333336,L Ngidi,bowled
Kings XI Punjab,Chennai Super Kings,1136616,2018-05-20,MK Tiwary,35,31,3.0,1.0,0,0,0,44.0,112.90322580645164,RA Jadeja,caught
Kings XI Punjab,Chennai Super Kings,1136616,2018-05-20,MM Sharma,2,3,0.0,0.0,0,0,0,6.0,66.66666666666666,0,0
Kings XI Punjab,Chennai Super Kings,1136616,2018-05-20,R Ashwin,0,2,0.0,0.0,0,0,1,2.0,0.0,L Ngidi,caught
