batting_team,bowling_team,match_id,start_date,striker,Batsman_runs,Balls,Fours,Sixes,Fifties,Hundreds,Duck,dreamll_score,strike_rate,bowler,type
Chennai Super Kings,Delhi Capitals,1178425,2019-05-01,AT Rayudu,5,3,1.0,0.0,0,0,0,10.0,166.66666666666669,0,0
Chennai Super Kings,Delhi Capitals,1178425,2019-05-01,F du Plessis,39,43,2.0,2.0,0,0,0,49.0,90.69767441860463,AR Patel,caught
Chennai Super Kings,Delhi Capitals,1178425,2019-05-01,MS Dhoni,44,22,4.0,3.0,0,0,0,58.0,200.0,0,0
Chennai Super Kings,Delhi Capitals,1178425,2019-05-01,RA Jadeja,25,10,2.0,2.0,0,0,0,35.0,250.0,CH Morris,caught and bowled
Chennai Super Kings,Delhi Capitals,1178425,2019-05-01,SK Raina,59,38,8.0,1.0,1,0,0,81.0,155.26315789473685,J Suchith,caught
Chennai Super Kings,Delhi Capitals,1178425,2019-05-01,SR Watson,0,9,0.0,0.0,0,0,1,2.0,0.0,J Suchith,caught
Delhi Capitals,Chennai Super Kings,1178425,2019-05-01,A Mishra,8,11,1.0,0.0,0,0,0,13.0,72.72727272727273,Imran Tahir,caught
Delhi Capitals,Chennai Super Kings,1178425,2019-05-01,AR Patel,9,9,1.0,0.0,0,0,0,14.0,100.0,Imran Tahir,caught
Delhi Capitals,Chennai Super Kings,1178425,2019-05-01,CA Ingram,1,5,0.0,0.0,0,0,0,5.0,20.0,RA Jadeja,lbw
Delhi Capitals,Chennai Super Kings,1178425,2019-05-01,CH Morris,0,1,0.0,0.0,0,0,1,2.0,0.0,RA Jadeja,stumped
Delhi Capitals,Chennai Super Kings,1178425,2019-05-01,J Suchith,6,15,0.0,0.0,0,0,0,10.0,40.0,DJ Bravo,run out
Delhi Capitals,Chennai Super Kings,1178425,2019-05-01,PP Shaw,4,5,1.0,0.0,0,0,0,9.0,80.0,DL Chahar,caught
Delhi Capitals,Chennai Super Kings,1178425,2019-05-01,RR Pant,5,3,1.0,0.0,0,0,0,10.0,166.66666666666669,Imran Tahir,caught
Delhi Capitals,Chennai Super Kings,1178425,2019-05-01,S Dhawan,19,13,1.0,1.0,0,0,0,26.0,146.15384615384613,Harbhajan Singh,bowled
Delhi Capitals,Chennai Super Kings,1178425,2019-05-01,SE Rutherford,2,4,0.0,0.0,0,0,0,6.0,50.0,Imran Tahir,caught
Delhi Capitals,Chennai Super Kings,1178425,2019-05-01,SS Iyer,44,31,4.0,1.0,0,0,0,54.0,141.93548387096774,RA Jadeja,stumped
Delhi Capitals,Chennai Super Kings,1178425,2019-05-01,TA Boult,1,1,0.0,0.0,0,0,0,5.0,100.0,0,0
