batting_team,bowling_team,match_id,start_date,striker,Batsman_runs,Balls,Fours,Sixes,Fifties,Hundreds,Duck,dreamll_score,strike_rate,bowler,type
Kings XI Punjab,Royal Challengers Bangalore,980977,2016-05-09,DA Miller,0,1,0.0,0.0,0,0,1,2.0,0.0,YS Chahal,stumped
Kings XI Punjab,Royal Challengers Bangalore,980977,2016-05-09,F Behardien,9,7,1.0,0.0,0,0,0,14.0,128.57142857142858,0,0
Kings XI Punjab,Royal Challengers Bangalore,980977,2016-05-09,HM Amla,21,20,2.0,0.0,0,0,0,27.0,105.0,SR Watson,caught
Kings XI Punjab,Royal Challengers Bangalore,980977,2016-05-09,M Vijay,89,59,12.0,1.0,1,0,0,115.0,150.84745762711864,SR Watson,caught
Kings XI Punjab,Royal Challengers Bangalore,980977,2016-05-09,MP Stoinis,34,22,3.0,1.0,0,0,0,43.0,154.54545454545453,0,0
Kings XI Punjab,Royal Challengers Bangalore,980977,2016-05-09,WP Saha,16,13,1.0,0.0,0,0,0,21.0,123.07692307692308,YS Chahal,run out
Royal Challengers Bangalore,Kings XI Punjab,980977,2016-05-09,AB de Villiers,64,35,5.0,2.0,1,0,0,85.0,182.8571428571429,Sandeep Sharma,caught
Royal Challengers Bangalore,Kings XI Punjab,980977,2016-05-09,KL Rahul,42,26,6.0,1.0,0,0,0,54.0,161.53846153846155,KC Cariappa,bowled
Royal Challengers Bangalore,Kings XI Punjab,980977,2016-05-09,SR Watson,1,3,0.0,0.0,0,0,0,5.0,33.33333333333333,AR Patel,bowled
Royal Challengers Bangalore,Kings XI Punjab,980977,2016-05-09,Sachin Baby,33,31,1.0,0.0,0,0,0,38.0,106.4516129032258,Sandeep Sharma,run out
Royal Challengers Bangalore,Kings XI Punjab,980977,2016-05-09,TM Head,11,8,1.0,0.0,0,0,0,16.0,137.5,Sandeep Sharma,caught
Royal Challengers Bangalore,Kings XI Punjab,980977,2016-05-09,V Kohli,20,21,2.0,0.0,0,0,0,26.0,95.23809523809524,KC Cariappa,caught
