batting_team,bowling_team,match_id,start_date,striker,Batsman_runs,Balls,Fours,Sixes,Fifties,Hundreds,Duck,dreamll_score,strike_rate,bowler,type
Chennai Super Kings,Mumbai Indians,1136561,2018-04-07,AT Rayudu,22,19,4.0,0.0,0,0,0,30.0,115.78947368421052,M Markande,lbw
Chennai Super Kings,Mumbai Indians,1136561,2018-04-07,DJ Bravo,68,30,3.0,7.0,1,0,0,97.0,226.66666666666663,JJ Bumrah,caught
Chennai Super Kings,Mumbai Indians,1136561,2018-04-07,DL Chahar,0,1,0.0,0.0,0,0,1,2.0,0.0,M Markande,stumped
Chennai Super Kings,Mumbai Indians,1136561,2018-04-07,Harbhajan Singh,8,6,1.0,0.0,0,0,0,13.0,133.33333333333331,MJ McClenaghan,caught
Chennai Super Kings,Mumbai Indians,1136561,2018-04-07,Imran Tahir,2,2,0.0,0.0,0,0,0,6.0,100.0,0,0
Chennai Super Kings,Mumbai Indians,1136561,2018-04-07,KM Jadhav,24,23,1.0,2.0,0,0,0,33.0,104.34782608695652,0,0
Chennai Super Kings,Mumbai Indians,1136561,2018-04-07,MA Wood,1,5,0.0,0.0,0,0,0,5.0,20.0,HH Pandya,caught
Chennai Super Kings,Mumbai Indians,1136561,2018-04-07,MS Dhoni,5,5,0.0,0.0,0,0,0,9.0,100.0,M Markande,lbw
Chennai Super Kings,Mumbai Indians,1136561,2018-04-07,RA Jadeja,12,13,1.0,0.0,0,0,0,17.0,92.3076923076923,Mustafizur Rahman,caught
Chennai Super Kings,Mumbai Indians,1136561,2018-04-07,SK Raina,4,6,0.0,0.0,0,0,0,8.0,66.66666666666666,HH Pandya,caught and bowled
Chennai Super Kings,Mumbai Indians,1136561,2018-04-07,SR Watson,16,14,1.0,1.0,0,0,0,23.0,114.28571428571428,HH Pandya,caught
Mumbai Indians,Chennai Super Kings,1136561,2018-04-07,E Lewis,0,2,0.0,0.0,0,0,1,2.0,0.0,DL Chahar,lbw
Mumbai Indians,Chennai Super Kings,1136561,2018-04-07,HH Pandya,22,20,2.0,0.0,0,0,0,28.0,110.0,0,0
Mumbai Indians,Chennai Super Kings,1136561,2018-04-07,Ishan Kishan,40,29,4.0,1.0,0,0,0,50.0,137.93103448275863,Imran Tahir,caught
Mumbai Indians,Chennai Super Kings,1136561,2018-04-07,KH Pandya,41,23,5.0,2.0,0,0,0,54.0,178.26086956521738,0,0
Mumbai Indians,Chennai Super Kings,1136561,2018-04-07,RG Sharma,15,19,1.0,1.0,0,0,0,22.0,78.94736842105263,SR Watson,caught
Mumbai Indians,Chennai Super Kings,1136561,2018-04-07,SA Yadav,43,29,6.0,1.0,0,0,0,55.0,148.27586206896552,SR Watson,caught
