batting_team,bowling_team,match_id,start_date,striker,Batsman_runs,Balls,Fours,Sixes,Fifties,Hundreds,Duck,dreamll_score,strike_rate,bowler,type
Deccan Chargers,Delhi Daredevils,501216,2011-04-19,B Chipli,5,3,0.0,0.0,0,0,0,9.0,166.66666666666669,0,0
Deccan Chargers,Delhi Daredevils,501216,2011-04-19,CL White,31,25,2.0,1.0,0,0,0,39.0,124.0,0,0
Deccan Chargers,Delhi Daredevils,501216,2011-04-19,DT Christian,8,11,0.0,0.0,0,0,0,12.0,72.72727272727273,JR Hopes,bowled
Deccan Chargers,Delhi Daredevils,501216,2011-04-19,KC Sangakkara,49,37,8.0,1.0,0,0,0,63.0,132.43243243243242,AB Dinda,caught
Deccan Chargers,Delhi Daredevils,501216,2011-04-19,S Dhawan,8,5,2.0,0.0,0,0,0,14.0,160.0,IK Pathan,bowled
Deccan Chargers,Delhi Daredevils,501216,2011-04-19,S Sohal,62,41,8.0,1.0,1,0,0,84.0,151.21951219512195,S Nadeem,caught
Delhi Daredevils,Deccan Chargers,501216,2011-04-19,AJ Finch,0,1,0.0,0.0,0,0,1,2.0,0.0,Harmeet Singh,caught
Delhi Daredevils,Deccan Chargers,501216,2011-04-19,DA Warner,51,48,5.0,1.0,1,0,0,70.0,106.25,S Dhawan,caught
Delhi Daredevils,Deccan Chargers,501216,2011-04-19,IK Pathan,5,9,0.0,0.0,0,0,0,9.0,55.55555555555556,PP Ojha,caught
Delhi Daredevils,Deccan Chargers,501216,2011-04-19,JR Hopes,17,14,0.0,1.0,0,0,0,23.0,121.42857142857142,0,0
Delhi Daredevils,Deccan Chargers,501216,2011-04-19,M Morkel,8,3,0.0,1.0,0,0,0,14.0,266.66666666666663,0,0
Delhi Daredevils,Deccan Chargers,501216,2011-04-19,NV Ojha,2,4,0.0,0.0,0,0,0,6.0,50.0,DT Christian,lbw
Delhi Daredevils,Deccan Chargers,501216,2011-04-19,V Sehwag,12,7,3.0,0.0,0,0,0,19.0,171.42857142857142,Harmeet Singh,caught
Delhi Daredevils,Deccan Chargers,501216,2011-04-19,Y Nagar,23,12,1.0,2.0,0,0,0,32.0,191.66666666666669,DT Christian,bowled
Delhi Daredevils,Deccan Chargers,501216,2011-04-19,Y Venugopal Rao,21,24,3.0,0.0,0,0,0,28.0,87.5,A Mishra,caught
