batting_team,bowling_team,match_id,start_date,striker,Batsman_runs,Balls,Fours,Sixes,Fifties,Hundreds,Duck,dreamll_score,strike_rate,bowler,type
Delhi Daredevils,Kolkata Knight Riders,1136573,2018-04-16,CH Morris,2,3,0.0,0.0,0,0,0,6.0,66.66666666666666,SP Narine,bowled
Delhi Daredevils,Kolkata Knight Riders,1136573,2018-04-16,G Gambhir,8,7,1.0,0.0,0,0,0,13.0,114.28571428571428,Shivam Mavi,bowled
Delhi Daredevils,Kolkata Knight Riders,1136573,2018-04-16,GJ Maxwell,47,22,3.0,4.0,0,0,0,62.0,213.63636363636363,Kuldeep Yadav,caught
Delhi Daredevils,Kolkata Knight Riders,1136573,2018-04-16,JJ Roy,1,4,0.0,0.0,0,0,0,5.0,25.0,PP Chawla,stumped
Delhi Daredevils,Kolkata Knight Riders,1136573,2018-04-16,Mohammed Shami,7,6,1.0,0.0,0,0,0,12.0,116.66666666666669,SP Narine,caught
Delhi Daredevils,Kolkata Knight Riders,1136573,2018-04-16,R Tewatia,1,2,0.0,0.0,0,0,0,5.0,50.0,TK Curran,caught
Delhi Daredevils,Kolkata Knight Riders,1136573,2018-04-16,RR Pant,43,30,7.0,1.0,0,0,0,56.0,143.33333333333334,Kuldeep Yadav,caught
Delhi Daredevils,Kolkata Knight Riders,1136573,2018-04-16,S Nadeem,6,8,0.0,0.0,0,0,0,10.0,75.0,0,0
Delhi Daredevils,Kolkata Knight Riders,1136573,2018-04-16,SS Iyer,4,3,1.0,0.0,0,0,0,9.0,133.33333333333331,AD Russell,caught
Delhi Daredevils,Kolkata Knight Riders,1136573,2018-04-16,TA Boult,0,2,0.0,0.0,0,0,1,2.0,0.0,Kuldeep Yadav,caught and bowled
Delhi Daredevils,Kolkata Knight Riders,1136573,2018-04-16,V Shankar,2,4,0.0,0.0,0,0,0,6.0,50.0,SP Narine,lbw
Kolkata Knight Riders,Delhi Daredevils,1136573,2018-04-16,AD Russell,41,12,0.0,6.0,0,0,0,57.0,341.66666666666663,TA Boult,bowled
Kolkata Knight Riders,Delhi Daredevils,1136573,2018-04-16,CA Lynn,31,29,4.0,1.0,0,0,0,41.0,106.89655172413792,Mohammed Shami,caught
Kolkata Knight Riders,Delhi Daredevils,1136573,2018-04-16,KD Karthik,19,11,2.0,1.0,0,0,0,27.0,172.72727272727272,CH Morris,caught
Kolkata Knight Riders,Delhi Daredevils,1136573,2018-04-16,N Rana,59,36,5.0,4.0,1,0,0,84.0,163.88888888888889,CH Morris,caught
Kolkata Knight Riders,Delhi Daredevils,1136573,2018-04-16,PP Chawla,0,3,0.0,0.0,0,0,1,2.0,0.0,R Tewatia,caught
Kolkata Knight Riders,Delhi Daredevils,1136573,2018-04-16,RV Uthappa,35,19,2.0,3.0,0,0,0,47.0,184.21052631578948,S Nadeem,caught and bowled
Kolkata Knight Riders,Delhi Daredevils,1136573,2018-04-16,SP Narine,1,4,0.0,0.0,0,0,0,5.0,25.0,TA Boult,caught
Kolkata Knight Riders,Delhi Daredevils,1136573,2018-04-16,Shubman Gill,6,5,1.0,0.0,0,0,0,11.0,120.0,R Tewatia,caught
Kolkata Knight Riders,Delhi Daredevils,1136573,2018-04-16,TK Curran,2,3,0.0,0.0,0,0,0,6.0,66.66666666666666,R Tewatia,caught
